,0,1,2,3,4,5
28996,2.0,2.0,2.0,0.0,4.0,0.0
26674,11.0,11.0,0.0,5.0,7.0,8.0
25536,11.0,11.0,4.0,2.0,12.0,11.0
26929,4.0,4.0,1.0,5.0,1.0,1.0
28856,28.0,30.0,0.0,30.0,6.0,16.0
28012,-5.0,-5.0,1.0,-5.0,-5.0,-5.0
26198,3.0,3.0,1.0,0.0,3.0,3.0
2754,0.0,-1.0,6.0,-4.0,-2.0,-1.0
28002,4.0,4.0,1.0,2.0,1.0,3.0
41374,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
27781,4.0,5.0,2.0,5.0,1.0,7.0
40146,3.0,4.0,4.0,5.0,3.0,2.0
28587,12.0,12.0,3.0,15.0,3.0,3.0
28463,8.0,8.0,2.0,4.0,2.0,6.0
32465,12.0,12.0,3.0,6.0,3.0,9.0
41576,-3.0,-5.0,3.0,-5.0,-5.0,-5.0
28140,5.0,4.0,0.0,2.0,1.0,3.0
51501,-5.0,-3.0,-5.0,-5.0,2.0,-3.0
21328,17.0,15.0,9.0,8.0,13.0,11.0
28081,-19.0,-22.0,2.0,-12.0,-17.0,-16.0
5195,36.0,36.0,9.0,45.0,9.0,9.0
41393,-11.0,-11.0,-7.0,-4.0,2.0,-1.0
41766,3.0,3.0,1.0,0.0,3.0,3.0
41536,2.0,2.0,1.0,2.0,3.0,2.0
20589,10.0,10.0,0.0,8.0,6.0,4.0
41636,3.0,4.0,4.0,5.0,3.0,2.0
28457,4.0,3.0,3.0,4.0,2.0,1.0
11689,5.0,5.0,-3.0,1.0,1.0,5.0
36868,8.0,4.0,11.0,3.0,2.0,-1.0
44166,3.0,3.0,1.0,0.0,3.0,3.0
50362,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
43525,6.0,4.0,4.0,0.0,2.0,8.0
18589,8.0,8.0,2.0,4.0,2.0,6.0
49124,-4.0,-4.0,-3.0,-1.0,1.0,0.0
30094,8.0,4.0,-2.0,4.0,4.0,4.0
52285,-1.0,2.0,3.0,-6.0,4.0,7.0
26498,5.0,5.0,0.0,5.0,1.0,3.0
25386,1.0,1.0,4.0,0.0,0.0,1.0
46643,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
41702,9.0,9.0,3.0,0.0,9.0,9.0
52707,13.0,13.0,5.0,8.0,7.0,11.0
42825,4.0,4.0,1.0,5.0,1.0,1.0
26192,3.0,3.0,1.0,0.0,3.0,3.0
25348,4.0,4.0,1.0,2.0,1.0,3.0
46288,20.0,15.0,-2.0,8.0,3.0,12.0
26117,0.0,0.0,0.0,0.0,0.0,0.0
40440,5.0,4.0,0.0,2.0,1.0,3.0
40555,5.0,4.0,0.0,2.0,1.0,3.0
42034,6.0,6.0,3.0,6.0,9.0,6.0
25867,12.0,12.0,3.0,6.0,3.0,9.0
21740,-15.0,-23.0,-17.0,-3.0,-4.0,-14.0
44060,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
13356,4.0,2.0,3.0,1.0,2.0,3.0
40589,3.0,3.0,1.0,0.0,3.0,3.0
26140,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
17693,12.0,12.0,15.0,11.0,0.0,8.0
25773,1.0,-3.0,-2.0,5.0,0.0,7.0
3714,0.0,2.0,-2.0,0.0,2.0,-1.0
5162,-4.0,-1.0,1.0,-6.0,1.0,-5.0
14882,2.0,2.0,1.0,2.0,3.0,2.0
40433,-6.0,-4.0,-8.0,-4.0,-4.0,-6.0
20424,-15.0,-9.0,-15.0,-15.0,6.0,-9.0
30151,0.0,1.0,1.0,3.0,0.0,4.0
16361,5.0,4.0,0.0,2.0,1.0,3.0
26111,4.0,4.0,1.0,2.0,1.0,3.0
19079,8.0,8.0,2.0,10.0,2.0,2.0
29680,5.0,5.0,2.0,5.0,0.0,3.0
29463,5.0,4.0,0.0,2.0,1.0,3.0
42057,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
28073,29.0,21.0,-4.0,26.0,6.0,-5.0
42021,4.0,3.0,5.0,4.0,4.0,1.0
44798,10.0,10.0,6.0,8.0,10.0,10.0
30092,-15.0,15.0,-15.0,-15.0,0.0,-15.0
29485,15.0,15.0,9.0,6.0,3.0,12.0
30133,-25.0,-25.0,-15.0,-5.0,0.0,-10.0
29508,10.0,8.0,0.0,4.0,2.0,6.0
49082,6.0,8.0,6.0,2.0,6.0,8.0
11743,6.0,8.0,8.0,10.0,6.0,4.0
17006,8.0,8.0,-2.0,8.0,2.0,4.0
46907,5.0,5.0,-3.0,1.0,1.0,5.0
7504,6.0,4.0,4.0,0.0,2.0,8.0
50298,0.0,-2.0,-11.0,4.0,1.0,0.0
14772,4.0,4.0,1.0,2.0,1.0,3.0
30067,4.0,4.0,1.0,2.0,1.0,3.0
11505,12.0,6.0,9.0,3.0,6.0,9.0
22872,0.0,-2.0,-2.0,0.0,1.0,-1.0
42083,2.0,2.0,1.0,2.0,3.0,2.0
17043,12.0,19.0,6.0,14.0,1.0,1.0
30005,4.0,4.0,5.0,0.0,3.0,4.0
20458,10.0,10.0,3.0,2.0,7.0,9.0
13603,15.0,11.0,10.0,9.0,9.0,9.0
10623,7.0,7.0,7.0,9.0,5.0,3.0
42392,4.0,10.0,16.0,1.0,6.0,3.0
10845,5.0,5.0,5.0,5.0,1.0,2.0
45902,6.0,12.0,0.0,3.0,9.0,9.0
23329,12.0,12.0,3.0,15.0,3.0,3.0
47972,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
39878,-40.0,0.0,-35.0,-35.0,-20.0,-40.0
39101,4.0,4.0,1.0,2.0,1.0,3.0
28896,5.0,5.0,-2.0,3.0,0.0,4.0
22914,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
27398,10.0,10.0,4.0,10.0,0.0,6.0
18671,3.0,4.0,4.0,5.0,3.0,2.0
51452,-8.0,0.0,-4.0,-4.0,12.0,8.0
27136,-4.0,-4.0,-3.0,-1.0,1.0,0.0
31266,-10.0,-10.0,-6.0,-2.0,0.0,-4.0
17861,2.0,2.0,1.0,2.0,3.0,2.0
41423,4.0,4.0,1.0,5.0,1.0,1.0
12780,12.0,12.0,3.0,6.0,3.0,9.0
6805,4.0,4.0,-1.0,4.0,1.0,2.0
27246,-3.0,-1.0,1.0,-2.0,2.0,0.0
25006,-3.0,-4.0,-3.0,-2.0,0.0,-1.0
27407,-3.0,-9.0,-9.0,0.0,-9.0,-6.0
22187,0.0,1.0,3.0,0.0,0.0,1.0
25263,-9.0,0.0,6.0,-9.0,3.0,-12.0
26595,-2.0,-3.0,-5.0,0.0,2.0,0.0
40013,-6.0,-9.0,-15.0,0.0,6.0,0.0
14154,4.0,4.0,1.0,2.0,1.0,3.0
33436,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
25260,3.0,4.0,3.0,1.0,3.0,4.0
21144,6.0,6.0,2.0,0.0,6.0,6.0
43190,3.0,2.0,2.0,0.0,1.0,4.0
24708,8.0,7.0,4.0,9.0,3.0,2.0
6422,2.0,2.0,1.0,2.0,3.0,2.0
51470,4.0,4.0,1.0,5.0,1.0,1.0
22311,-8.0,-8.0,-4.0,-3.0,1.0,-1.0
46028,1.0,-1.0,4.0,-3.0,-4.0,-2.0
29829,6.0,8.0,8.0,10.0,6.0,4.0
18681,0.0,3.0,2.0,0.0,3.0,0.0
11893,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
13262,2.0,4.0,0.0,1.0,3.0,3.0
41802,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
19483,-12.0,-18.0,-30.0,0.0,12.0,0.0
17520,0.0,-2.0,-2.0,0.0,1.0,-1.0
47910,-3.0,3.0,0.0,-4.0,4.0,4.0
20578,4.0,4.0,1.0,5.0,1.0,1.0
42019,4.0,4.0,1.0,5.0,1.0,1.0
41843,-2.0,-3.0,-5.0,0.0,2.0,0.0
41681,45.0,45.0,27.0,36.0,45.0,45.0
15089,5.0,4.0,0.0,2.0,1.0,3.0
51807,-81.0,-79.0,-24.0,-43.0,2.0,-22.0
41784,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
18523,12.0,12.0,3.0,6.0,3.0,9.0
29009,4.0,2.0,-1.0,2.0,1.0,3.0
29129,0.0,3.0,2.0,0.0,3.0,0.0
41762,-5.0,-3.0,5.0,-5.0,-5.0,-5.0
22450,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
43572,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
28513,5.0,5.0,0.0,5.0,2.0,5.0
41845,0.0,-6.0,4.0,0.0,-4.0,0.0
9713,6.0,6.0,6.0,0.0,12.0,0.0
43318,-2.0,-3.0,-5.0,0.0,2.0,0.0
24803,5.0,4.0,0.0,2.0,1.0,3.0
43315,14.0,14.0,1.0,8.0,1.0,9.0
24787,3.0,3.0,1.0,0.0,3.0,3.0
40241,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
51580,5.0,5.0,-5.0,5.0,3.0,2.0
51619,1.0,2.0,-3.0,0.0,-1.0,0.0
46208,-11.0,-12.0,-7.0,-5.0,1.0,-2.0
21849,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
35196,2.0,2.0,2.0,0.0,4.0,0.0
42278,2.0,2.0,-3.0,2.0,4.0,2.0
48160,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
42183,2.0,2.0,1.0,2.0,3.0,2.0
11423,-10.0,-11.0,-7.0,-4.0,2.0,-2.0
25045,30.0,30.0,-12.0,24.0,-9.0,27.0
39806,12.0,12.0,3.0,15.0,3.0,3.0
8591,9.0,9.0,3.0,0.0,9.0,9.0
28838,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
30440,12.0,12.0,3.0,6.0,3.0,9.0
51927,0.0,0.0,0.0,0.0,0.0,0.0
51821,1.0,0.0,3.0,2.0,-2.0,-7.0
45956,-9.0,-7.0,4.0,-7.0,-5.0,-6.0
49102,4.0,3.0,4.0,4.0,3.0,3.0
35234,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
17114,2.0,4.0,-2.0,1.0,2.0,0.0
277,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
15608,16.0,10.0,11.0,7.0,12.0,13.0
16848,-5.0,-3.0,-5.0,-5.0,2.0,-3.0
30523,-5.0,-5.0,-3.0,-1.0,0.0,-2.0
51804,12.0,12.0,3.0,6.0,3.0,9.0
44945,4.0,4.0,1.0,2.0,1.0,3.0
41340,5.0,3.0,4.0,7.0,-2.0,4.0
32493,3.0,0.0,2.0,1.0,1.0,3.0
10199,2.0,4.0,-1.0,0.0,1.0,1.0
30517,0.0,3.0,2.0,0.0,3.0,0.0
30355,3.0,3.0,2.0,0.0,3.0,2.0
21812,4.0,4.0,3.0,8.0,6.0,6.0
17436,-2.0,-4.0,0.0,0.0,2.0,8.0
49178,5.0,9.0,4.0,1.0,5.0,4.0
49128,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
29710,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
46592,10.0,10.0,4.0,10.0,0.0,6.0
46122,14.0,14.0,4.0,17.0,6.0,5.0
51856,15.0,15.0,0.0,15.0,6.0,15.0
18232,0.0,2.0,-1.0,1.0,0.0,-2.0
39864,0.0,0.0,0.0,0.0,0.0,0.0
51312,-3.0,3.0,0.0,-4.0,4.0,4.0
48887,-30.0,-32.0,-20.0,-8.0,5.0,-8.0
45688,-2.0,8.0,-7.0,1.0,6.0,-1.0
48349,3.0,-9.0,-9.0,3.0,9.0,9.0
51858,6.0,6.0,6.0,4.0,17.0,5.0
19322,6.0,6.0,2.0,4.0,4.0,5.0
43510,-5.0,-2.0,5.0,0.0,-5.0,-5.0
20753,6.0,6.0,3.0,6.0,9.0,6.0
22854,-20.0,-20.0,-5.0,-10.0,0.0,-5.0
12090,4.0,4.0,1.0,2.0,1.0,3.0
21533,5.0,4.0,0.0,2.0,1.0,3.0
49366,2.0,2.0,1.0,2.0,3.0,2.0
49390,-4.0,-13.0,9.0,0.0,-11.0,-4.0
48417,1.0,-5.0,-1.0,2.0,4.0,19.0
49341,-5.0,2.0,-3.0,-3.0,-5.0,-4.0
19927,6.0,6.0,2.0,0.0,6.0,6.0
20948,7.0,5.0,3.0,1.0,-5.0,1.0
23712,0.0,-12.0,8.0,0.0,-8.0,0.0
49212,4.0,4.0,1.0,2.0,1.0,3.0
29199,14.0,13.0,15.0,19.0,16.0,18.0
49328,-3.0,-4.0,-3.0,-2.0,0.0,-1.0
38809,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
51303,-12.0,-9.0,-23.0,-8.0,26.0,-1.0
39426,-3.0,-5.0,0.0,-2.0,-5.0,2.0
17427,0.0,-3.0,2.0,0.0,-2.0,0.0
48891,1.0,1.0,4.0,0.0,2.0,-2.0
48991,-3.0,3.0,0.0,-4.0,4.0,4.0
50555,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
15303,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
2590,-24.0,-24.0,-6.0,-12.0,0.0,-6.0
10505,-3.0,-9.0,-9.0,0.0,-9.0,-6.0
17213,4.0,4.0,1.0,5.0,1.0,1.0
17286,2.0,2.0,2.0,0.0,4.0,0.0
20731,14.0,8.0,10.0,7.0,4.0,11.0
14687,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
48451,3.0,0.0,2.0,1.0,1.0,3.0
50855,-5.0,-5.0,1.0,-5.0,-5.0,-5.0
12326,4.0,4.0,1.0,5.0,1.0,1.0
23103,-32.0,-28.0,9.0,-12.0,-12.0,-19.0
3903,-3.0,-5.0,3.0,-5.0,-5.0,-5.0
23474,-36.0,-42.0,-34.0,-6.0,11.0,-5.0
23125,-5.0,-5.0,-9.0,-2.0,0.0,-3.0
46609,10.0,10.0,1.0,7.0,5.0,9.0
23399,3.0,4.0,3.0,1.0,3.0,4.0
38734,0.0,-3.0,2.0,0.0,-2.0,0.0
51280,16.0,16.0,4.0,8.0,4.0,12.0
39462,2.0,2.0,4.0,1.0,0.0,1.0
45852,15.0,17.0,-9.0,15.0,9.0,8.0
49647,50.0,40.0,0.0,20.0,10.0,30.0
52254,9.0,15.0,12.0,0.0,6.0,3.0
22753,14.0,13.0,1.0,12.0,3.0,7.0
38997,5.0,5.0,2.0,5.0,0.0,3.0
38890,-6.0,-9.0,-15.0,0.0,6.0,0.0
39368,-3.0,3.0,0.0,-4.0,4.0,4.0
23353,-9.0,-9.0,-4.0,-3.0,0.0,-3.0
37651,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
24899,-4.0,-3.0,3.0,4.0,-3.0,1.0
39442,4.0,4.0,2.0,4.0,6.0,4.0
24353,8.0,8.0,2.0,4.0,2.0,6.0
23242,8.0,12.0,9.0,3.0,13.0,16.0
52276,3.0,4.0,4.0,5.0,3.0,2.0
22676,4.0,4.0,1.0,5.0,1.0,1.0
10234,7.0,5.0,4.0,1.0,5.0,6.0
40009,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
27461,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
52906,3.0,4.0,3.0,1.0,3.0,4.0
49804,-9.0,2.0,-9.0,-7.0,2.0,-7.0
39149,2.0,4.0,-2.0,1.0,2.0,0.0
26280,-3.0,-2.0,-4.0,-2.0,-2.0,-3.0
40428,4.0,4.0,1.0,5.0,1.0,1.0
24965,2.0,4.0,0.0,1.0,3.0,3.0
39575,8.0,10.0,-8.0,10.0,6.0,4.0
46197,-3.0,-5.0,3.0,-5.0,-5.0,-5.0
8664,50.0,50.0,20.0,50.0,0.0,30.0
47260,2.0,4.0,-1.0,0.0,1.0,1.0
41151,-5.0,1.0,-3.0,-5.0,-5.0,-5.0
49021,6.0,6.0,6.0,0.0,12.0,0.0
41277,2.0,4.0,-2.0,1.0,2.0,0.0
37197,-6.0,-7.0,-8.0,-1.0,3.0,0.0
17710,17.0,13.0,15.0,10.0,11.0,9.0
26333,1.0,1.0,-3.0,4.0,2.0,3.0
38170,0.0,1.0,3.0,0.0,0.0,1.0
45998,20.0,16.0,0.0,8.0,4.0,12.0
41947,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
20383,-6.0,-9.0,-15.0,0.0,6.0,0.0
29136,19.0,14.0,0.0,11.0,4.0,12.0
42071,-9.0,-3.0,-19.0,-13.0,16.0,-5.0
41789,3.0,3.0,12.0,0.0,6.0,-6.0
41946,0.0,6.0,-6.0,0.0,6.0,-3.0
29530,3.0,4.0,3.0,1.0,3.0,4.0
30206,-15.0,-15.0,3.0,-15.0,-15.0,-15.0
17047,-12.0,-12.0,-9.0,-3.0,3.0,0.0
14360,7.0,6.0,1.0,4.0,4.0,5.0
45802,-9.0,0.0,6.0,-9.0,3.0,-12.0
42840,9.0,9.0,3.0,10.0,1.0,4.0
17509,2.0,2.0,4.0,1.0,0.0,1.0
18004,-1.0,0.0,0.0,-1.0,-5.0,-1.0
49067,15.0,16.0,7.0,13.0,4.0,8.0
18814,-6.0,-9.0,-15.0,0.0,6.0,0.0
20531,-6.0,0.0,4.0,-8.0,4.0,8.0
20392,7.0,6.0,1.0,4.0,4.0,5.0
19334,4.0,4.0,4.0,0.0,8.0,0.0
27023,0.0,-4.0,-4.0,0.0,2.0,-2.0
47917,3.0,5.0,4.0,0.0,2.0,1.0
47,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
49422,10.0,10.0,-4.0,6.0,0.0,8.0
41558,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
42940,16.0,16.0,3.0,10.0,5.0,16.0
52580,4.0,4.0,1.0,2.0,1.0,3.0
51498,0.0,-3.0,2.0,0.0,-2.0,0.0
39687,2.0,4.0,0.0,1.0,3.0,3.0
18703,11.0,12.0,5.0,8.0,5.0,8.0
1569,-18.0,0.0,-12.0,-3.0,-6.0,12.0
23557,5.0,4.0,3.0,3.0,2.0,3.0
22623,4.0,2.0,-1.0,2.0,1.0,3.0
39128,-2.0,-3.0,-5.0,0.0,2.0,0.0
23479,-14.0,-17.0,-17.0,-4.0,6.0,-2.0
39395,-3.0,-6.0,-8.0,-2.0,0.0,-5.0
43551,0.0,-9.0,6.0,0.0,-6.0,0.0
23746,2.0,2.0,1.0,2.0,3.0,2.0
39208,2.0,2.0,2.0,0.0,4.0,0.0
49634,10.0,20.0,-5.0,0.0,5.0,5.0
40848,-18.0,-16.0,-11.0,-10.0,-4.0,-9.0
29079,-10.0,-10.0,2.0,-10.0,-10.0,-10.0
22860,17.0,17.0,7.0,17.0,3.0,11.0
13847,7.0,6.0,5.0,5.0,6.0,8.0
23096,-20.0,4.0,-12.0,-20.0,-20.0,-20.0
2273,4.0,4.0,1.0,5.0,1.0,1.0
23304,1.0,-2.0,6.0,0.0,-2.0,1.0
22796,23.0,20.0,5.0,7.0,9.0,23.0
25890,12.0,12.0,8.0,0.0,12.0,8.0
25084,0.0,3.0,2.0,0.0,3.0,0.0
49118,0.0,2.0,2.0,6.0,0.0,8.0
43066,4.0,4.0,4.0,0.0,8.0,0.0
29362,3.0,3.0,2.0,0.0,3.0,2.0
19597,-3.0,-2.0,-4.0,-2.0,-2.0,-3.0
24587,-2.0,-3.0,-5.0,0.0,2.0,0.0
41960,4.0,-2.0,6.0,-4.0,0.0,6.0
25313,0.0,1.0,-6.0,0.0,3.0,1.0
9452,-15.0,9.0,-9.0,-9.0,6.0,-9.0
40695,1.0,-2.0,0.0,2.0,-2.0,1.0
28087,14.0,14.0,3.0,15.0,3.0,9.0
14398,-5.0,-3.0,5.0,-5.0,-5.0,-5.0
29329,8.0,10.0,-8.0,10.0,6.0,4.0
25375,-15.0,3.0,-9.0,-15.0,-15.0,-15.0
25775,-8.0,-8.0,-2.0,-4.0,0.0,-2.0
40135,-1.0,-2.0,0.0,0.0,1.0,4.0
22894,-24.0,-24.0,-6.0,-12.0,0.0,-6.0
6169,0.0,1.0,1.0,3.0,0.0,4.0
40464,-6.0,-9.0,-15.0,0.0,6.0,0.0
23402,7.0,6.0,1.0,4.0,4.0,5.0
26274,3.0,3.0,1.0,0.0,3.0,3.0
3146,2.0,2.0,2.0,0.0,4.0,0.0
40069,-14.0,-14.0,1.0,-9.0,-9.0,-11.0
36032,6.0,5.0,5.0,6.0,6.0,5.0
25544,5.0,5.0,2.0,5.0,0.0,3.0
38924,27.0,27.0,9.0,30.0,3.0,12.0
25684,-5.0,-3.0,-5.0,-5.0,2.0,-3.0
45803,8.0,8.0,2.0,10.0,2.0,2.0
32101,0.0,-12.0,-12.0,0.0,6.0,-6.0
25178,-6.0,3.0,-17.0,-3.0,1.0,-10.0
13075,-3.0,2.0,4.0,3.0,1.0,4.0
16617,10.0,10.0,6.0,8.0,10.0,10.0
25478,6.0,6.0,12.0,3.0,0.0,3.0
45057,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
31150,64.0,63.0,12.0,73.0,16.0,17.0
45456,6.0,6.0,3.0,6.0,9.0,6.0
10898,-70.0,-42.0,-70.0,-70.0,28.0,-42.0
48014,0.0,-3.0,2.0,0.0,-2.0,0.0
13160,0.0,9.0,6.0,0.0,9.0,0.0
30356,-6.0,-6.0,-1.0,-2.0,3.0,0.0
19707,0.0,-9.0,6.0,0.0,-6.0,0.0
24023,-3.0,-4.0,-6.0,-2.0,-1.0,-4.0
10486,-9.0,-6.0,-12.0,-6.0,-6.0,-9.0
27199,5.0,4.0,0.0,2.0,1.0,3.0
53945,8.0,10.0,4.0,5.0,4.0,6.0
15414,10.0,8.0,3.0,6.0,5.0,17.0
21724,12.0,15.0,5.0,9.0,6.0,7.0
26838,-2.0,-3.0,-5.0,0.0,2.0,0.0
41492,-5.0,-1.0,-6.0,-4.0,2.0,-5.0
17884,0.0,-2.0,-2.0,0.0,1.0,-1.0
30475,4.0,4.0,1.0,5.0,1.0,1.0
40227,2.0,2.0,1.0,2.0,3.0,2.0
27184,-4.0,-4.0,-3.0,-1.0,1.0,0.0
28402,-2.0,-3.0,-5.0,0.0,2.0,0.0
29191,5.0,4.0,0.0,2.0,1.0,3.0
27100,12.0,12.0,3.0,15.0,3.0,3.0
902,2.0,2.0,8.0,0.0,0.0,2.0
27177,8.0,6.0,6.0,8.0,4.0,2.0
14775,0.0,-3.0,2.0,0.0,-2.0,0.0
41370,-24.0,-15.0,-27.0,-21.0,0.0,-18.0
27513,-2.0,1.0,3.0,4.0,0.0,-2.0
31781,-12.0,-10.0,-27.0,-2.0,14.0,-4.0
6672,-2.0,-3.0,-5.0,0.0,2.0,0.0
476,10.0,10.0,6.0,8.0,10.0,10.0
32441,-4.0,-6.0,-10.0,0.0,4.0,0.0
18730,20.0,20.0,-8.0,12.0,0.0,16.0
41323,8.0,6.0,-6.0,8.0,2.0,-4.0
27123,14.0,13.0,1.0,12.0,4.0,9.0
9494,-55.0,-46.0,-32.0,-38.0,6.0,-23.0
27528,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
6061,0.0,-3.0,2.0,0.0,-2.0,0.0
32726,2.0,2.0,1.0,2.0,3.0,2.0
41261,0.0,-3.0,2.0,0.0,-2.0,0.0
18926,2.0,-1.0,3.0,-3.0,-4.0,-2.0
27044,9.0,12.0,9.0,3.0,9.0,12.0
16252,24.0,24.0,12.0,21.0,12.0,15.0
44679,-9.0,-10.0,2.0,-3.0,-4.0,-2.0
9374,10.0,10.0,4.0,10.0,6.0,2.0
13592,12.0,9.0,-9.0,12.0,3.0,-6.0
44444,-3.0,-6.0,18.0,-3.0,-3.0,-12.0
2913,2.0,4.0,-2.0,1.0,2.0,0.0
44807,5.0,4.0,0.0,2.0,1.0,3.0
5521,-3.0,-2.0,-4.0,-2.0,-2.0,-3.0
53075,5.0,5.0,2.0,5.0,0.0,3.0
28720,3.0,3.0,12.0,0.0,6.0,-6.0
50189,10.0,9.0,3.0,6.0,6.0,8.0
27898,18.0,18.0,9.0,18.0,27.0,18.0
14356,0.0,3.0,2.0,0.0,3.0,0.0
12813,-12.0,-18.0,-30.0,0.0,12.0,0.0
29416,15.0,12.0,0.0,6.0,3.0,9.0
29614,-3.0,-2.0,-4.0,-2.0,-2.0,-3.0
28758,19.0,18.0,1.0,14.0,-1.0,14.0
28756,12.0,12.0,4.0,8.0,8.0,10.0
29284,0.0,0.0,0.0,0.0,0.0,0.0
28755,-15.0,-9.0,-15.0,-15.0,6.0,-9.0
29349,0.0,0.0,0.0,0.0,2.0,4.0
40345,-6.0,6.0,0.0,-8.0,8.0,8.0
41948,3.0,4.0,3.0,1.0,3.0,4.0
41670,12.0,12.0,3.0,15.0,3.0,3.0
52537,2.0,2.0,1.0,2.0,3.0,2.0
50976,2.0,3.0,1.0,0.0,1.0,2.0
18474,5.0,4.0,0.0,2.0,1.0,3.0
41943,9.0,9.0,3.0,0.0,9.0,9.0
17189,-5.0,3.0,-3.0,-3.0,2.0,-3.0
47078,3.0,7.0,5.0,1.0,6.0,4.0
13612,5.0,5.0,2.0,5.0,0.0,3.0
26329,19.0,40.0,22.0,13.0,38.0,34.0
8246,-22.0,-7.0,-24.0,-26.0,15.0,-9.0
54475,5.0,4.0,0.0,2.0,1.0,3.0
41466,1.0,1.0,4.0,0.0,0.0,1.0
19735,0.0,3.0,2.0,0.0,3.0,0.0
32718,12.0,12.0,3.0,15.0,3.0,3.0
19443,10.0,8.0,0.0,4.0,2.0,6.0
19602,1.0,2.0,3.0,0.0,2.0,-1.0
18071,-16.0,-18.0,-6.0,-8.0,1.0,-5.0
20327,8.0,8.0,3.0,3.0,4.0,7.0
22372,15.0,15.0,12.0,0.0,21.0,6.0
238,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
47037,15.0,15.0,0.0,15.0,3.0,9.0
27741,-2.0,-3.0,-5.0,0.0,2.0,0.0
34490,29.0,32.0,9.0,14.0,18.0,25.0
24127,-4.0,-12.0,-12.0,0.0,-12.0,-8.0
54543,-10.0,2.0,-14.0,-6.0,4.0,-14.0
20215,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
12362,1.0,1.0,4.0,0.0,0.0,1.0
39127,10.0,8.0,0.0,4.0,2.0,6.0
39869,11.0,9.0,4.0,6.0,2.0,7.0
46215,4.0,4.0,1.0,5.0,1.0,1.0
39150,0.0,8.0,-4.0,4.0,0.0,-8.0
46523,-7.0,-9.0,2.0,-7.0,-5.0,-6.0
23870,-4.0,-4.0,-1.0,-2.0,0.0,-1.0
19175,-2.0,-4.0,0.0,0.0,2.0,8.0
10271,-10.0,2.0,-6.0,-10.0,-10.0,-10.0
38164,0.0,6.0,6.0,18.0,0.0,24.0
43425,2.0,1.0,2.0,0.0,0.0,1.0
39819,15.0,15.0,6.0,15.0,0.0,9.0
23347,0.0,6.0,-6.0,0.0,6.0,-3.0
20416,3.0,4.0,3.0,1.0,3.0,4.0
46371,1.0,1.0,4.0,0.0,0.0,1.0
13766,0.0,3.0,2.0,0.0,3.0,0.0
38677,5.0,5.0,3.0,2.0,1.0,4.0
9510,4.0,4.0,1.0,5.0,1.0,1.0
20676,14.0,12.0,6.0,14.0,4.0,12.0
22875,3.0,3.0,1.0,0.0,3.0,3.0
38630,-1.0,-3.0,-3.0,0.0,-3.0,-2.0
49503,-3.0,-5.0,3.0,-5.0,-5.0,-5.0
24149,-12.0,-12.0,-3.0,-6.0,0.0,-3.0
23827,-10.0,10.0,-10.0,-10.0,0.0,-10.0
21865,6.0,6.0,2.0,0.0,6.0,6.0
40031,25.0,20.0,0.0,10.0,5.0,15.0
38737,3.0,3.0,1.0,0.0,3.0,3.0
26071,1.0,1.0,4.0,0.0,0.0,1.0
25298,5.0,4.0,0.0,2.0,1.0,3.0
16303,5.0,5.0,3.0,4.0,5.0,5.0
24749,-10.0,-6.0,-10.0,-10.0,4.0,-6.0
45808,5.0,5.0,3.0,4.0,5.0,5.0
17476,2.0,2.0,4.0,1.0,-3.0,2.0
24062,5.0,5.0,2.0,5.0,0.0,3.0
38726,4.0,2.0,3.0,1.0,2.0,3.0
